arch_config,gpu latency,flops,params,top1
"{'wid': None, 'ks': [3, 5, 3, 5, 3, 3, 3, 5, 3, 3, 7, 7, 5, 7, 3, 7, 5, 5, 3, 3], 'e': [3, 4, 3, 6, 3, 3, 6, 4, 6, 6, 3, 4, 3, 6, 4, 6, 3, 6, 6, 3], 'd': [3, 2, 2, 4, 4], 'r': [224]}",35.8247,407264800,8285016,79.79166667
"{'wid': None, 'ks': [3, 5, 7, 5, 3, 7, 5, 7, 3, 7, 5, 7, 5, 7, 3, 7, 7, 5, 3, 5], 'e': [6, 4, 6, 6, 3, 3, 6, 3, 3, 6, 3, 6, 3, 3, 3, 4, 4, 4, 3, 3], 'd': [3, 2, 3, 2, 2], 'r': [160]}",19.4577,182033216,5156256,73.85416667
"{'wid': None, 'ks': [7, 3, 3, 5, 3, 5, 3, 7, 3, 7, 3, 5, 3, 7, 3, 7, 3, 3, 3, 3], 'e': [6, 4, 6, 4, 3, 4, 4, 6, 3, 4, 6, 3, 6, 4, 6, 4, 3, 4, 4, 6], 'd': [3, 2, 3, 2, 2], 'r': [176]}",22.4296,226385872,5323696,76.25
"{'wid': None, 'ks': [5, 3, 3, 3, 7, 3, 5, 7, 5, 3, 5, 5, 3, 5, 3, 5, 5, 7, 5, 3], 'e': [3, 3, 4, 6, 3, 3, 6, 6, 3, 6, 6, 6, 6, 3, 4, 6, 4, 6, 4, 6], 'd': [3, 2, 3, 2, 2], 'r': [192]}",22.209,221284736,5899552,78.125
"{'wid': None, 'ks': [3, 7, 5, 3, 7, 5, 5, 7, 5, 7, 5, 3, 5, 5, 5, 7, 5, 5, 3, 5], 'e': [6, 6, 4, 6, 6, 4, 4, 4, 6, 3, 6, 3, 6, 6, 6, 3, 3, 6, 4, 4], 'd': [3, 2, 3, 2, 2], 'r': [208]}",35.9262,369597472,6187520,78.4375
"{'wid': None, 'ks': [3, 5, 7, 7, 5, 5, 7, 5, 7, 5, 7, 5, 3, 5, 5, 5, 5, 7, 5, 3], 'e': [4, 4, 4, 3, 4, 3, 6, 4, 6, 4, 6, 4, 4, 6, 3, 3, 3, 4, 3, 6], 'd': [3, 2, 3, 2, 2], 'r': [224]}",35.3339,348891168,5518952,78.02083333
"{'wid': None, 'ks': [7, 7, 7, 7, 7, 7, 5, 7, 3, 5, 3, 7, 5, 5, 5, 7, 7, 3, 5, 3], 'e': [4, 4, 3, 6, 6, 6, 3, 4, 3, 3, 3, 4, 3, 3, 6, 3, 4, 3, 4, 4], 'd': [3, 2, 3, 2, 3], 'r': [160]}",21.194,180538880,5534552,73.95833333
"{'wid': None, 'ks': [3, 7, 5, 3, 3, 7, 7, 3, 3, 3, 5, 5, 5, 7, 7, 7, 5, 7, 5, 5], 'e': [3, 4, 6, 3, 6, 4, 4, 3, 3, 3, 3, 6, 6, 4, 3, 6, 3, 6, 3, 3], 'd': [3, 2, 3, 2, 3], 'r': [176]}",23.5896,229654608,6247440,76.66666667
"{'wid': None, 'ks': [3, 7, 5, 3, 5, 7, 3, 7, 7, 5, 7, 3, 7, 5, 7, 7, 7, 3, 5, 5], 'e': [6, 6, 6, 3, 4, 3, 4, 6, 6, 4, 3, 3, 3, 4, 3, 6, 3, 4, 4, 3], 'd': [3, 2, 3, 2, 3], 'r': [192]}",29.6008,291674080,5743032,77.08333333
"{'wid': None, 'ks': [5, 5, 3, 7, 5, 3, 3, 3, 5, 7, 3, 5, 7, 3, 7, 7, 3, 7, 7, 5], 'e': [6, 6, 3, 4, 6, 4, 4, 6, 4, 4, 4, 6, 6, 6, 3, 3, 4, 3, 4, 3], 'd': [3, 2, 3, 2, 3], 'r': [208]}",32.5325,346637728,6144672,78.75
"{'wid': None, 'ks': [3, 3, 7, 7, 5, 5, 5, 5, 5, 3, 7, 3, 3, 3, 5, 5, 5, 5, 3, 5], 'e': [3, 3, 6, 6, 3, 6, 3, 4, 3, 4, 4, 6, 6, 4, 4, 3, 6, 4, 3, 6], 'd': [3, 2, 3, 2, 3], 'r': [224]}",33.9454,352946624,6111304,78.95833333
"{'wid': None, 'ks': [7, 5, 7, 3, 3, 3, 7, 7, 7, 5, 3, 3, 7, 5, 5, 7, 5, 7, 5, 3], 'e': [3, 3, 4, 4, 3, 4, 3, 3, 4, 3, 4, 6, 4, 3, 3, 4, 4, 4, 4, 6], 'd': [3, 2, 3, 2, 4], 'r': [160]}",18.4144,173186048,6901352,75.625
"{'wid': None, 'ks': [3, 5, 7, 5, 7, 5, 3, 7, 5, 5, 5, 5, 7, 7, 5, 3, 5, 7, 3, 5], 'e': [4, 6, 4, 6, 3, 3, 3, 3, 4, 4, 6, 4, 6, 6, 6, 3, 4, 6, 6, 4], 'd': [3, 2, 3, 2, 4], 'r': [176]}",25.6904,272668352,8049728,77.1875
"{'wid': None, 'ks': [3, 3, 7, 3, 7, 7, 5, 5, 7, 3, 5, 7, 3, 3, 3, 3, 5, 3, 3, 5], 'e': [6, 4, 3, 6, 6, 6, 4, 6, 6, 6, 3, 3, 3, 3, 4, 3, 4, 4, 3, 6], 'd': [3, 2, 3, 2, 4], 'r': [192]}",26.6796,283942016,6726744,76.77083333
"{'wid': None, 'ks': [5, 5, 7, 7, 3, 7, 5, 3, 5, 5, 7, 3, 3, 5, 7, 3, 7, 3, 3, 5], 'e': [6, 4, 4, 6, 3, 6, 6, 4, 3, 3, 4, 4, 3, 6, 6, 3, 6, 6, 6, 4], 'd': [3, 2, 3, 2, 4], 'r': [208]}",34.5949,376488768,8062336,78.75
"{'wid': None, 'ks': [5, 5, 5, 5, 7, 5, 3, 5, 3, 3, 7, 3, 7, 3, 3, 5, 7, 7, 7, 5], 'e': [4, 4, 3, 3, 3, 4, 6, 4, 6, 3, 3, 3, 6, 3, 3, 6, 6, 3, 6, 3], 'd': [3, 2, 3, 2, 4], 'r': [224]}",34.7941,353048448,6973592,78.02083333
"{'wid': None, 'ks': [3, 3, 3, 7, 3, 5, 3, 7, 5, 3, 5, 3, 3, 3, 5, 7, 3, 5, 7, 5], 'e': [6, 4, 6, 3, 4, 3, 6, 6, 4, 4, 3, 4, 6, 6, 4, 6, 3, 3, 3, 3], 'd': [3, 2, 3, 3, 2], 'r': [160]}",17.616,190791456,5616368,75.3125
"{'wid': None, 'ks': [3, 7, 3, 7, 5, 7, 7, 7, 3, 3, 5, 7, 5, 7, 7, 7, 5, 5, 7, 7], 'e': [6, 6, 3, 6, 6, 3, 4, 6, 6, 4, 4, 4, 4, 4, 6, 3, 3, 3, 4, 3], 'd': [3, 2, 3, 3, 2], 'r': [176]}",27.3398,258729296,5596528,76.45833333
"{'wid': None, 'ks': [7, 5, 3, 3, 5, 7, 5, 7, 3, 7, 3, 7, 7, 7, 5, 3, 5, 5, 7, 7], 'e': [4, 4, 6, 4, 4, 6, 6, 4, 3, 3, 3, 6, 6, 3, 4, 6, 4, 3, 6, 3], 'd': [3, 2, 3, 3, 2], 'r': [192]}",26.4461,275170176,5438984,79.375
"{'wid': None, 'ks': [5, 7, 5, 7, 7, 7, 5, 5, 7, 5, 5, 7, 3, 5, 5, 3, 5, 7, 3, 5], 'e': [6, 6, 4, 4, 6, 6, 3, 6, 4, 3, 6, 3, 4, 6, 6, 4, 3, 4, 3, 3], 'd': [3, 2, 3, 3, 2], 'r': [208]}",39.0247,407574048,6141416,79.58333333
"{'wid': None, 'ks': [7, 7, 5, 7, 7, 5, 5, 7, 5, 5, 5, 5, 3, 7, 7, 5, 3, 5, 5, 7], 'e': [4, 3, 4, 3, 6, 3, 4, 4, 3, 6, 4, 3, 4, 6, 6, 6, 3, 3, 6, 3], 'd': [3, 2, 3, 3, 2], 'r': [224]}",38.8208,400720992,5887320,78.95833333
"{'wid': None, 'ks': [7, 7, 3, 7, 5, 7, 5, 3, 5, 7, 7, 3, 5, 3, 5, 7, 5, 7, 7, 3], 'e': [4, 3, 6, 6, 6, 4, 4, 6, 4, 4, 4, 6, 4, 3, 3, 6, 3, 3, 3, 3], 'd': [3, 2, 3, 3, 3], 'r': [160]}",19.7311,190492640,5531152,75.10416667
"{'wid': None, 'ks': [5, 5, 3, 3, 7, 3, 3, 5, 7, 3, 5, 3, 3, 5, 5, 3, 5, 3, 5, 7], 'e': [3, 4, 4, 4, 3, 3, 6, 4, 6, 6, 6, 3, 4, 6, 3, 4, 6, 3, 4, 4], 'd': [3, 2, 3, 3, 3], 'r': [176]}",22.5302,238299616,6512056,76.14583333
"{'wid': None, 'ks': [5, 7, 3, 5, 5, 5, 7, 3, 5, 3, 7, 3, 3, 5, 3, 7, 3, 5, 5, 3], 'e': [6, 3, 6, 6, 3, 4, 6, 3, 6, 3, 6, 6, 4, 3, 4, 6, 6, 3, 3, 3], 'd': [3, 2, 3, 3, 3], 'r': [192]}",26.8382,291025856,5988464,77.60416667
"{'wid': None, 'ks': [5, 3, 7, 7, 5, 5, 7, 5, 3, 3, 7, 7, 5, 3, 3, 3, 5, 7, 5, 7], 'e': [3, 6, 6, 4, 6, 4, 4, 3, 3, 3, 3, 6, 3, 4, 4, 6, 3, 3, 4, 6], 'd': [3, 2, 3, 3, 3], 'r': [208]}",31.3821,333029792,5799104,78.22916667
"{'wid': None, 'ks': [7, 3, 7, 3, 7, 5, 7, 3, 3, 5, 7, 5, 3, 7, 3, 3, 3, 5, 3, 5], 'e': [6, 3, 4, 3, 4, 4, 6, 3, 4, 3, 3, 4, 4, 4, 4, 4, 6, 6, 3, 4], 'd': [3, 2, 3, 3, 3], 'r': [224]}",38.4443,405155200,6757144,79.27083333
"{'wid': None, 'ks': [3, 3, 5, 7, 3, 5, 3, 3, 3, 3, 7, 5, 7, 7, 5, 5, 7, 3, 7, 7], 'e': [3, 6, 6, 4, 6, 4, 6, 6, 3, 4, 6, 4, 3, 3, 4, 4, 3, 4, 4, 4], 'd': [3, 2, 3, 3, 4], 'r': [160]}",20.2569,203784448,6652960,76.04166667
"{'wid': None, 'ks': [3, 5, 7, 3, 5, 3, 3, 7, 3, 3, 3, 7, 3, 3, 5, 5, 5, 5, 7, 3], 'e': [4, 4, 4, 3, 4, 4, 4, 3, 4, 3, 4, 6, 6, 6, 3, 6, 6, 4, 3, 3], 'd': [3, 2, 3, 3, 4], 'r': [176]}",23.3603,252417824,6945568,75.52083333
"{'wid': None, 'ks': [3, 5, 5, 7, 5, 7, 5, 5, 3, 5, 3, 3, 5, 7, 3, 5, 5, 3, 3, 7], 'e': [6, 4, 4, 3, 6, 3, 3, 6, 6, 6, 3, 6, 4, 6, 4, 3, 3, 6, 3, 6], 'd': [3, 2, 3, 3, 4], 'r': [192]}",30.712,325088480,7873776,77.1875
"{'wid': None, 'ks': [3, 3, 5, 3, 5, 5, 5, 3, 3, 5, 3, 7, 3, 3, 5, 5, 7, 3, 3, 5], 'e': [4, 3, 4, 6, 3, 6, 3, 6, 6, 6, 3, 3, 4, 6, 3, 6, 3, 6, 6, 6], 'd': [3, 2, 3, 3, 4], 'r': [208]}",32.0248,356139040,8461128,79.79166667
"{'wid': None, 'ks': [3, 5, 7, 3, 5, 5, 3, 5, 3, 7, 5, 5, 7, 7, 7, 7, 5, 7, 3, 3], 'e': [3, 3, 6, 4, 4, 3, 4, 6, 4, 6, 4, 3, 6, 3, 4, 4, 4, 3, 4, 6], 'd': [3, 2, 3, 3, 4], 'r': [224]}",38.9899,409311296,7237824,79.16666667
"{'wid': None, 'ks': [3, 5, 7, 5, 5, 5, 5, 5, 5, 5, 7, 7, 3, 5, 3, 7, 3, 3, 5, 5], 'e': [3, 4, 4, 6, 6, 3, 6, 6, 6, 4, 6, 3, 3, 3, 6, 4, 3, 6, 3, 6], 'd': [3, 2, 3, 4, 2], 'r': [160]}",20.5212,208598208,6477224,76.35416667
"{'wid': None, 'ks': [7, 5, 5, 3, 7, 5, 3, 5, 7, 3, 5, 7, 3, 5, 5, 7, 5, 3, 7, 7], 'e': [3, 4, 3, 4, 6, 3, 6, 6, 4, 6, 4, 6, 4, 3, 6, 6, 6, 4, 3, 6], 'd': [3, 2, 3, 4, 2], 'r': [176]}",25.1092,265999872,6678528,77.5
"{'wid': None, 'ks': [7, 3, 3, 3, 7, 5, 5, 5, 3, 3, 5, 7, 7, 5, 5, 5, 7, 3, 7, 7], 'e': [6, 3, 4, 3, 6, 4, 3, 6, 3, 4, 6, 4, 3, 3, 4, 3, 6, 4, 6, 4], 'd': [3, 2, 3, 4, 2], 'r': [192]}",27.7367,299249600,5987624,78.22916667
"{'wid': None, 'ks': [5, 5, 3, 5, 7, 5, 7, 7, 7, 7, 3, 5, 7, 7, 7, 3, 7, 5, 7, 3], 'e': [6, 4, 6, 4, 4, 4, 3, 4, 3, 6, 4, 4, 4, 3, 6, 3, 3, 4, 4, 4], 'd': [3, 2, 3, 4, 2], 'r': [208]}",34.6807,372463552,5952384,79.58333333
"{'wid': None, 'ks': [5, 3, 3, 3, 3, 5, 3, 7, 3, 3, 3, 7, 5, 7, 3, 3, 3, 3, 5, 3], 'e': [4, 4, 4, 4, 6, 4, 3, 6, 6, 4, 4, 6, 3, 6, 6, 4, 3, 4, 3, 6], 'd': [3, 2, 3, 4, 2], 'r': [224]}",34.5649,401675104,6268768,79.79166667
"{'wid': None, 'ks': [3, 7, 5, 7, 7, 5, 5, 7, 7, 3, 3, 7, 7, 7, 3, 5, 5, 7, 3, 7], 'e': [6, 6, 3, 4, 6, 4, 3, 6, 3, 3, 3, 4, 4, 3, 4, 3, 6, 6, 4, 6], 'd': [3, 2, 3, 4, 3], 'r': [160]}",22.5401,229560880,7123872,75.9375
"{'wid': None, 'ks': [5, 3, 7, 5, 3, 7, 3, 3, 3, 5, 3, 3, 7, 3, 7, 7, 7, 5, 3, 7], 'e': [4, 3, 6, 4, 4, 3, 3, 3, 3, 3, 3, 3, 3, 6, 4, 3, 6, 3, 3, 3], 'd': [3, 2, 3, 4, 3], 'r': [176]}",25.2762,260691232,6463000,76.04166667
"{'wid': None, 'ks': [5, 3, 5, 7, 7, 3, 3, 3, 7, 5, 5, 3, 7, 5, 7, 3, 7, 5, 7, 5], 'e': [6, 4, 3, 6, 3, 6, 4, 6, 4, 4, 6, 6, 4, 3, 3, 4, 4, 6, 3, 4], 'd': [3, 2, 3, 4, 3], 'r': [192]}",28.0646,302278528,6734968,79.0625
"{'wid': None, 'ks': [3, 3, 3, 3, 5, 3, 7, 3, 3, 3, 7, 7, 5, 3, 5, 5, 5, 7, 5, 7], 'e': [4, 3, 3, 6, 3, 6, 3, 6, 3, 3, 4, 6, 6, 3, 6, 6, 6, 3, 6, 6], 'd': [3, 2, 3, 4, 3], 'r': [208]}",31.5955,360510144,7701968,79.6875
"{'wid': None, 'ks': [5, 5, 3, 7, 3, 7, 7, 7, 5, 3, 7, 3, 3, 7, 5, 5, 3, 7, 5, 7], 'e': [3, 6, 3, 6, 3, 3, 4, 3, 4, 4, 3, 6, 3, 4, 6, 3, 4, 4, 3, 3], 'd': [3, 2, 3, 4, 3], 'r': [224]}",37.1888,381140096,6397680,79.6875
"{'wid': None, 'ks': [3, 3, 5, 3, 3, 3, 3, 7, 5, 7, 7, 3, 5, 7, 5, 5, 5, 7, 7, 3], 'e': [3, 6, 4, 3, 4, 3, 3, 3, 4, 6, 3, 4, 3, 3, 3, 6, 6, 6, 6, 3], 'd': [3, 2, 3, 4, 4], 'r': [160]}",21.3771,222216688,8352496,76.77083333
"{'wid': None, 'ks': [7, 7, 7, 5, 5, 5, 5, 5, 3, 7, 3, 3, 5, 5, 7, 5, 7, 5, 3, 5], 'e': [3, 3, 3, 4, 3, 3, 3, 3, 6, 3, 3, 6, 4, 4, 3, 3, 4, 4, 3, 4], 'd': [3, 2, 3, 4, 4], 'r': [176]}",25.4913,240369216,6675440,76.45833333
"{'wid': None, 'ks': [7, 3, 5, 5, 5, 5, 3, 7, 5, 5, 5, 7, 3, 7, 3, 7, 3, 3, 7, 5], 'e': [3, 3, 3, 6, 3, 6, 3, 3, 4, 6, 3, 4, 3, 3, 3, 4, 6, 3, 3, 4], 'd': [3, 2, 3, 4, 4], 'r': [192]}",25.8619,278773952,6779344,77.1875
"{'wid': None, 'ks': [3, 3, 5, 3, 7, 7, 7, 7, 5, 5, 3, 3, 7, 7, 5, 5, 7, 5, 3, 7], 'e': [3, 6, 6, 6, 4, 4, 3, 4, 4, 4, 4, 6, 3, 6, 6, 3, 4, 6, 6, 6], 'd': [3, 2, 3, 4, 4], 'r': [208]}",37.325,427058816,9153496,79.375
"{'wid': None, 'ks': [5, 7, 5, 7, 3, 5, 3, 7, 5, 5, 3, 3, 7, 5, 5, 3, 5, 3, 3, 3], 'e': [6, 4, 3, 4, 6, 4, 4, 4, 3, 6, 6, 3, 6, 4, 4, 4, 3, 3, 3, 6], 'd': [3, 2, 3, 4, 4], 'r': [224]}",41.8274,461867168,7323928,78.85416667
"{'wid': None, 'ks': [5, 5, 3, 7, 7, 7, 5, 7, 3, 7, 7, 7, 7, 5, 3, 7, 3, 5, 3, 7], 'e': [3, 6, 3, 6, 3, 3, 3, 4, 3, 3, 6, 4, 3, 6, 4, 4, 3, 3, 3, 3], 'd': [3, 2, 4, 2, 2], 'r': [160]}",18.4023,172040288,5283408,74.27083333
"{'wid': None, 'ks': [5, 3, 7, 7, 7, 5, 5, 7, 5, 7, 5, 7, 7, 5, 3, 7, 7, 5, 7, 5], 'e': [4, 6, 3, 4, 6, 4, 3, 3, 3, 4, 6, 3, 3, 3, 6, 4, 3, 6, 6, 3], 'd': [3, 2, 4, 2, 2], 'r': [176]}",22.6077,223901248,5685600,76.04166667
"{'wid': None, 'ks': [3, 3, 3, 7, 7, 3, 3, 7, 5, 7, 3, 5, 7, 5, 7, 7, 7, 7, 7, 5], 'e': [6, 6, 3, 3, 4, 4, 4, 6, 3, 3, 3, 6, 6, 4, 6, 4, 3, 3, 3, 4], 'd': [3, 2, 4, 2, 2], 'r': [192]}",26.0583,257125600,5215208,77.29166667
"{'wid': None, 'ks': [7, 7, 3, 5, 5, 5, 3, 3, 5, 3, 3, 3, 3, 3, 5, 5, 5, 5, 5, 5], 'e': [4, 4, 6, 3, 3, 4, 4, 4, 6, 3, 4, 6, 6, 3, 4, 3, 4, 3, 4, 6], 'd': [3, 2, 4, 2, 2], 'r': [208]}",29.6438,312305728,5194496,77.5
"{'wid': None, 'ks': [3, 5, 5, 3, 5, 7, 5, 3, 5, 7, 7, 7, 7, 3, 3, 7, 7, 5, 7, 3], 'e': [4, 3, 6, 6, 3, 6, 6, 4, 3, 3, 4, 3, 4, 3, 6, 4, 3, 3, 6, 6], 'd': [3, 2, 4, 2, 2], 'r': [224]}",36.0968,327195008,4958088,76.5625
"{'wid': None, 'ks': [3, 7, 7, 5, 7, 7, 5, 5, 5, 7, 5, 3, 3, 5, 3, 3, 7, 3, 5, 5], 'e': [4, 4, 3, 6, 4, 4, 4, 6, 6, 3, 6, 4, 6, 4, 3, 3, 4, 6, 6, 4], 'd': [3, 2, 4, 2, 3], 'r': [160]}",20.5284,204049824,7205416,76.97916667
"{'wid': None, 'ks': [7, 7, 5, 3, 3, 7, 3, 7, 5, 3, 7, 7, 3, 7, 7, 7, 5, 3, 5, 3], 'e': [6, 3, 3, 4, 6, 6, 6, 4, 4, 3, 6, 6, 6, 4, 4, 4, 4, 4, 3, 3], 'd': [3, 2, 4, 2, 3], 'r': [176]}",26.898,266037440,6047312,76.5625
"{'wid': None, 'ks': [3, 5, 5, 5, 7, 5, 3, 3, 7, 5, 7, 7, 7, 5, 5, 3, 5, 3, 3, 5], 'e': [6, 4, 4, 6, 4, 3, 3, 4, 4, 3, 3, 3, 4, 3, 6, 6, 6, 3, 6, 3], 'd': [3, 2, 4, 2, 3], 'r': [192]}",25.9873,268555712,6407048,77.91666667
"{'wid': None, 'ks': [3, 5, 7, 5, 3, 7, 3, 5, 7, 5, 5, 5, 5, 5, 7, 5, 3, 7, 5, 7], 'e': [4, 4, 6, 6, 6, 6, 4, 6, 3, 4, 3, 3, 3, 6, 3, 3, 3, 6, 6, 4], 'd': [3, 2, 4, 2, 3], 'r': [208]}",35.7987,366644160,7173968,78.95833333
"{'wid': None, 'ks': [3, 3, 5, 3, 5, 7, 5, 7, 3, 7, 7, 7, 7, 5, 5, 3, 3, 5, 3, 5], 'e': [6, 3, 4, 4, 3, 6, 3, 3, 3, 3, 3, 4, 3, 4, 3, 6, 4, 6, 4, 3], 'd': [3, 2, 4, 2, 3], 'r': [224]}",34.7659,359979744,6433360,78.4375
"{'wid': None, 'ks': [3, 5, 7, 3, 3, 3, 5, 7, 7, 3, 7, 3, 3, 5, 7, 7, 7, 5, 3, 3], 'e': [4, 4, 4, 4, 4, 4, 3, 4, 3, 6, 6, 6, 3, 3, 4, 3, 4, 3, 6, 3], 'd': [3, 2, 4, 2, 4], 'r': [160]}",18.9164,193787328,6632384,75.10416667
"{'wid': None, 'ks': [7, 7, 3, 7, 5, 7, 7, 7, 5, 7, 5, 7, 3, 7, 5, 5, 3, 3, 5, 7], 'e': [3, 4, 3, 6, 3, 6, 6, 4, 6, 4, 4, 3, 6, 3, 3, 4, 3, 3, 4, 4], 'd': [3, 2, 4, 2, 4], 'r': [176]}",23.3614,233675520,6354288,75.625
"{'wid': None, 'ks': [3, 3, 5, 7, 5, 7, 3, 3, 3, 5, 3, 7, 7, 7, 5, 3, 7, 3, 3, 7], 'e': [6, 4, 6, 6, 6, 6, 4, 6, 6, 4, 4, 6, 3, 3, 4, 6, 6, 4, 4, 3], 'd': [3, 2, 4, 2, 4], 'r': [192]}",29.1371,318159552,6659808,77.1875
"{'wid': None, 'ks': [5, 7, 7, 3, 3, 3, 5, 5, 5, 3, 3, 7, 5, 3, 7, 5, 5, 5, 7, 3], 'e': [6, 3, 6, 6, 3, 3, 6, 6, 6, 6, 3, 4, 6, 6, 4, 6, 6, 6, 6, 6], 'd': [3, 2, 4, 2, 4], 'r': [208]}",38.0232,423507200,8896088,78.75
"{'wid': None, 'ks': [3, 5, 5, 5, 5, 7, 7, 3, 7, 7, 5, 7, 5, 3, 3, 5, 7, 7, 5, 7], 'e': [6, 4, 6, 4, 6, 4, 3, 3, 4, 4, 4, 3, 4, 6, 3, 3, 4, 3, 4, 6], 'd': [3, 2, 4, 2, 4], 'r': [224]}",41.0035,435213344,7251856,78.33333333
"{'wid': None, 'ks': [7, 5, 7, 5, 3, 5, 7, 3, 3, 5, 7, 5, 7, 3, 7, 5, 3, 3, 5, 7], 'e': [3, 4, 3, 3, 3, 3, 6, 4, 4, 4, 3, 4, 6, 3, 4, 4, 3, 3, 3, 3], 'd': [3, 2, 4, 3, 2], 'r': [160]}",19.071,176444480,5356712,74.27083333
"{'wid': None, 'ks': [3, 7, 7, 7, 5, 5, 3, 3, 5, 3, 7, 7, 5, 5, 7, 3, 5, 3, 3, 3], 'e': [3, 6, 4, 4, 6, 6, 6, 6, 6, 3, 3, 4, 6, 6, 3, 6, 4, 6, 3, 3], 'd': [3, 2, 4, 3, 2], 'r': [176]}",26.9127,278620448,6553832,77.70833333
"{'wid': None, 'ks': [3, 3, 7, 3, 7, 5, 7, 7, 5, 3, 7, 5, 5, 7, 3, 5, 3, 5, 3, 3], 'e': [4, 6, 6, 6, 6, 4, 6, 4, 3, 6, 6, 6, 4, 4, 6, 4, 4, 3, 4, 3], 'd': [3, 2, 4, 3, 2], 'r': [192]}",29.647,332895616,5888008,78.33333333
"{'wid': None, 'ks': [3, 5, 5, 3, 7, 5, 3, 3, 7, 3, 7, 3, 5, 5, 5, 5, 7, 3, 7, 5], 'e': [6, 4, 6, 4, 3, 4, 6, 6, 6, 6, 3, 3, 4, 6, 3, 3, 3, 3, 3, 6], 'd': [3, 2, 4, 3, 2], 'r': [208]}",33.2789,352034944,5543376,79.6875
"{'wid': None, 'ks': [5, 3, 7, 5, 3, 3, 5, 7, 7, 5, 3, 5, 3, 5, 7, 7, 5, 3, 5, 5], 'e': [4, 4, 3, 3, 6, 4, 4, 6, 6, 6, 3, 6, 6, 6, 4, 6, 4, 6, 6, 3], 'd': [3, 2, 4, 3, 2], 'r': [224]}",37.2254,417515744,6694488,79.58333333
"{'wid': None, 'ks': [7, 7, 5, 7, 3, 5, 3, 7, 7, 7, 7, 5, 7, 5, 7, 5, 7, 5, 3, 3], 'e': [3, 3, 6, 3, 4, 4, 4, 4, 3, 6, 3, 6, 3, 3, 3, 6, 6, 4, 4, 4], 'd': [3, 2, 4, 3, 3], 'r': [160]}",21.206,205964976,6417144,75.3125
"{'wid': None, 'ks': [5, 3, 7, 3, 3, 7, 3, 3, 7, 7, 3, 7, 7, 5, 3, 7, 7, 3, 3, 5], 'e': [3, 3, 4, 3, 4, 3, 3, 6, 3, 4, 4, 4, 3, 6, 3, 3, 6, 3, 6, 3], 'd': [3, 2, 4, 3, 3], 'r': [176]}",24.7296,244089216,6992472,76.25
"{'wid': None, 'ks': [5, 7, 3, 7, 3, 5, 3, 3, 5, 7, 5, 3, 3, 7, 5, 7, 5, 5, 3, 7], 'e': [4, 4, 3, 4, 6, 4, 3, 4, 4, 4, 3, 3, 4, 3, 4, 4, 4, 6, 3, 6], 'd': [3, 2, 4, 3, 3], 'r': [192]}",26.3985,277795456,6471936,78.75
"{'wid': None, 'ks': [3, 7, 3, 5, 7, 5, 5, 3, 7, 3, 7, 3, 3, 3, 5, 7, 5, 3, 3, 7], 'e': [6, 4, 4, 3, 6, 6, 3, 4, 4, 6, 6, 3, 3, 3, 6, 6, 4, 6, 4, 4], 'd': [3, 2, 4, 3, 3], 'r': [208]}",35.6796,392900576,7013640,79.79166667
"{'wid': None, 'ks': [3, 7, 3, 3, 5, 5, 7, 3, 7, 7, 7, 3, 7, 5, 5, 5, 5, 3, 7, 5], 'e': [3, 6, 4, 3, 4, 6, 4, 4, 6, 6, 4, 4, 3, 6, 6, 6, 3, 3, 6, 6], 'd': [3, 2, 4, 3, 3], 'r': [224]}",41.4111,450767136,7133576,79.89583333
"{'wid': None, 'ks': [5, 7, 3, 7, 5, 5, 3, 5, 3, 7, 7, 7, 3, 5, 5, 7, 7, 3, 7, 7], 'e': [3, 6, 4, 3, 3, 4, 6, 6, 4, 3, 4, 6, 3, 6, 4, 6, 3, 4, 3, 6], 'd': [3, 2, 4, 3, 4], 'r': [160]}",22.0607,221483232,7406464,74.79166667
"{'wid': None, 'ks': [3, 7, 3, 3, 7, 5, 7, 7, 5, 7, 7, 7, 5, 7, 3, 3, 3, 3, 5, 7], 'e': [3, 4, 6, 6, 6, 4, 6, 6, 4, 4, 3, 3, 6, 3, 6, 3, 6, 3, 6, 4], 'd': [3, 2, 4, 3, 4], 'r': [176]}",26.3242,284082944,7819304,76.35416667
"{'wid': None, 'ks': [7, 7, 7, 7, 3, 3, 5, 5, 3, 3, 7, 5, 7, 5, 5, 3, 3, 5, 3, 5], 'e': [3, 6, 3, 3, 3, 6, 6, 6, 6, 3, 3, 4, 6, 3, 4, 6, 4, 4, 4, 4], 'd': [3, 2, 4, 3, 4], 'r': [192]}",29.7743,312749440,6935528,78.75
"{'wid': None, 'ks': [7, 7, 5, 7, 5, 7, 7, 5, 7, 5, 5, 3, 5, 3, 5, 3, 3, 5, 3, 7], 'e': [4, 6, 4, 3, 4, 3, 3, 3, 6, 6, 3, 3, 6, 4, 6, 4, 6, 6, 4, 3], 'd': [3, 2, 4, 3, 4], 'r': [208]}",38.5662,425347968,7927384,80
"{'wid': None, 'ks': [5, 3, 5, 5, 5, 5, 3, 3, 7, 7, 5, 5, 7, 3, 5, 3, 7, 7, 7, 7], 'e': [4, 4, 3, 4, 4, 4, 3, 6, 6, 3, 3, 4, 3, 3, 6, 6, 3, 4, 6, 6], 'd': [3, 2, 4, 3, 4], 'r': [224]}",38.1242,402863808,8023584,78.4375
